area,date,topTemp,lowTemp,weather,wind,windStrength,weather_level
梧州,2015/4/1,32,23,多云,东南风,小于3级,0
梧州,2015/4/2,34,24,多云,东南风,小于3级,0
梧州,2015/4/3,34,24,多云,东风,小于3级,0
梧州,2015/4/4,33,24,多云,东南风,小于3级,0
梧州,2015/4/5,33,22,多云转阴,西风,小于3级,0
梧州,2015/4/6,26,18,阴转阵雨,西北风,小于3级,0
梧州,2015/4/7,18,13,小雨,东南风,小于3级,0
梧州,2015/4/8,19,13,阴转小雨,东南风,小于3级,0
梧州,2015/4/9,14,11,中雨转中到大雨,东北风,小于3级,0
梧州,2015/4/10,15,12,中雨,北风,小于3级,0
梧州,2015/4/11,24,12,多云转晴,西南风,小于3级,0
梧州,2015/4/12,27,13,晴,北风,小于3级,0
梧州,2015/4/13,30,15,晴,东风,小于3级,0
梧州,2015/4/14,30,15,晴,东南风,小于3级,0
梧州,2015/4/15,31,17,多云,东南风,小于3级,0
梧州,2015/4/16,32,19,多云,东风,小于3级,0
梧州,2015/4/17,33,21,多云,南风,小于3级,0
梧州,2015/4/18,33,23,多云,东风,小于3级,0
梧州,2015/4/19,24,15,阵雨转多云,东北风,小于3级,0
梧州,2015/4/20,26,17,多云,东北风,小于3级,0
梧州,2015/4/21,27,18,多云转阵雨,东北风,小于3级,0
梧州,2015/4/22,26,19,阵雨,北风,小于3级,0
梧州,2015/4/23,27,21,阵雨转多云,暂无实况,小于3级,0
梧州,2015/4/24,27,21,阵雨转多云,西南风,小于3级,0
梧州,2015/4/25,30,21,多云,北风,小于3级,0
梧州,2015/4/26,31,21,多云,东南风,小于3级,0
梧州,2015/4/27,32,22,多云转阵雨,西南风,小于3级,0
梧州,2015/4/28,32,22,多云转阵雨,东北风,小于3级,0
梧州,2015/4/29,32,23,阵雨转多云,西风,小于3级,0
梧州,2015/4/30,32,23,多云转阵雨,东北风,小于3级,0
梧州,2015/5/1,30,23,阵雨,东北风,小于3级,0
梧州,2015/5/2,31,22,阵雨,东北风,小于3级,0
梧州,2015/5/3,32,23,中雨,东北风,小于3级,0
梧州,2015/5/4,33,23,雷阵雨,东北风,小于3级,0
梧州,2015/5/5,31,23,中雨转小到中雨,东南风,小于3级,0
梧州,2015/5/6,32,23,阵雨,北风,小于3级,0
梧州,2015/5/7,32,23,阵雨,北风,小于3级,0
梧州,2015/5/8,32,23,阵雨,北风,小于3级,0
梧州,2015/5/9,32,23,阵雨,北风,小于3级,0
梧州,2015/5/10,32,23,阵雨,北风,小于3级,0
梧州,2015/5/11,31,21,中雨~阵雨,北风,小于3级,0
梧州,2015/5/12,30,18,多云,东南风,小于3级,0
梧州,2015/5/13,32,23,多云,东南风,小于3级,0
梧州,2015/5/14,33,24,阵雨,东南风,小于3级,0
梧州,2015/5/15,32,24,阵雨~暴雨,西北风,小于3级,0
梧州,2015/5/16,31,21,中到大雨~阵雨,东北风,小于3级,0
梧州,2015/5/17,31,23,阵雨,东南风,小于3级,0
梧州,2015/5/18,33,24,阵雨~多云,东北风,小于3级,0
梧州,2015/5/19,32,24,阵雨,东北风,小于3级,0
梧州,2015/5/20,30,23,暴雨,东北风,小于3级,0
梧州,2015/5/21,29,23,阵雨,东北风,小于3级,0
梧州,2015/5/22,32,25,雷阵雨,东北风,小于3级,0
梧州,2015/5/23,27,22,大雨~,西北风,小于3级,0
梧州,2015/5/24,27,21,中雨~,东北风,小于3级,0
梧州,2015/5/25,30,23,阵雨,东北风,小于3级,0
梧州,2015/5/26,32,24,阵雨~,东北风,小于3级,0
梧州,2015/5/27,35,25,阵雨~,东南风,小于3级,0
梧州,2015/5/28,35,26,多云,东南风,小于3级,0
梧州,2015/5/29,36,26,多云~阵雨,东南风,小于3级,0
梧州,2015/5/30,34,25,中雨~阵雨,东北风,小于3级,0
梧州,2015/5/31,33,25,中雨~阵雨,东北风,小于3级,0
梧州,2015/6/1,34,25,阵雨~多云,东北风,小于3级,0
梧州,2015/6/2,34,24,阵雨~多云,东北风,小于3级,0
梧州,2015/6/3,34,24,阵雨~多云,东南风,小于3级,0
梧州,2015/6/4,33,24,阵雨,东南风,小于3级,0
梧州,2015/6/5,30,24,中雨~阵雨,东北风,小于3级,0
梧州,2015/6/6,32,25,阵雨~多云,东北风,小于3级,0
梧州,2015/6/7,33,24,阵雨,东北风,小于3级,0
梧州,2015/6/8,34,24,阵雨,东北风,小于3级,0
梧州,2015/6/9,33,25,阵雨~多云,东北风,小于3级,0
梧州,2015/6/10,33,24,阵雨,东北风,小于3级,0
梧州,2015/6/11,32,24,中到大雨,东北风,小于3级,0
梧州,2015/6/12,32,24,阵雨,东北风,小于3级,0
梧州,2015/6/13,33,25,阵雨~多云,东南风,小于3级,0
梧州,2015/6/14,31,24,阵雨~多云,东南风,小于3级,0
梧州,2015/6/15,33,25,多云,东南风,小于3级,0
梧州,2015/6/16,34,25,阵雨~多云,东南风,小于3级,0
梧州,2015/6/17,34,25,多云,东南风,小于3级,0
梧州,2015/6/18,35,25,多云,东北风,小于3级,0
梧州,2015/6/19,35,25,多云,东北风,小于3级,0
梧州,2015/6/20,36,26,多云,东风,小于3级,0
梧州,2015/6/21,35,26,多云,东南风,小于3级,0
梧州,2015/6/22,34,25,阵雨,东北风,小于3级,0
梧州,2015/6/23,32,25,阵雨~中雨,东北风,小于3级,0
梧州,2015/6/24,31,26,阵雨~多云,东北风,小于3级,0
梧州,2015/6/25,35,27,多云,东南风,小于3级,0
梧州,2015/6/26,34,26,阵雨~多云,东南风,小于3级,0
梧州,2015/6/27,35,26,多云,东北风,小于3级,0
梧州,2015/6/28,35,26,多云,西南风,小于3级,0
梧州,2015/6/29,36,27,多云,东南风,小于3级,0
梧州,2015/6/30,36,27,晴,西南风,小于3级,0
梧州,2015/7/1,36,27,多云,西南风,小于3级,0
梧州,2015/7/2,35,27,多云,西南风,小于3级,0
梧州,2015/7/3,36,26,多云~阵雨,东北风,小于3级,2
梧州,2015/7/4,34,25,大到暴雨,东南风,小于3级,5
梧州,2015/7/5,30,24,阵雨,西北风,小于3级,5
梧州,2015/7/6,29,22,多云,西南风,小于3级,0
梧州,2015/7/7,31,23,多云,东北风,小于3级,0
梧州,2015/7/8,30,22,多云,东北风,小于3级,0
梧州,2015/7/9,32,24,多云~阵雨,西北风,小于3级,2
梧州,2015/7/10,27,23,中雨~多云,东南风,小于3级,2
梧州,2015/7/11,35,23,晴,东南风,小于3级,3
梧州,2015/7/12,35,25,晴,东北风,小于3级,3
梧州,2015/7/13,35,26,晴~多云,东北风,小于3级,0
梧州,2015/7/14,36,26,晴~多云,东北风,小于3级,0
梧州,2015/7/15,35,26,多云,西南风,小于3级,0
梧州,2015/7/16,33,26,阵雨~中雨,东北风,小于3级,2
梧州,2015/7/17,31,24,阵雨,东北风,小于3级,2
梧州,2015/7/18,31,25,多云,东北风,小于3级,3
梧州,2015/7/19,34,25,多云,东北风,小于3级,3
梧州,2015/7/20,33,25,阵雨,东南风,小于3级,2
梧州,2015/7/21,32,25,阵雨,东南风,小于3级,2
梧州,2015/7/22,32,25,阵雨,东南风,小于3级,2
梧州,2015/7/23,32,24,阵雨~中雨,西南风,小于3级,2
梧州,2015/7/24,30,24,大到暴雨,东南风,小于3级,2
梧州,2015/7/25,30,24,中到大雨~中雨,东南风,小于3级,5
梧州,2015/7/26,29,24,中雨,东南风,小于3级,5
梧州,2015/7/27,33,25,阵雨,东南风,小于3级,2
梧州,2015/7/28,33,25,阵雨,东南风,小于3级,2
梧州,2015/7/29,33,24,阵雨~多云,东南风,小于3级,2
梧州,2015/7/30,33,24,阵雨~多云,东南风,小于3级,2
梧州,2015/7/31,33,25,阵雨~多云,东南风,小于3级,2
梧州,2015/8/1,33,25,多云,东南风,小于3级,3
梧州,2015/8/2,33,24,多云,西南风,小于3级,3
梧州,2015/8/3,32,25,多云,东南风,小于3级,0
梧州,2015/8/4,34,25,多云,北风,小于3级,0
梧州,2015/8/5,34,25,晴,西南风,小于3级,0
梧州,2015/8/6,34,25,多云,东北风,小于3级,0
梧州,2015/8/7,35,25,多云,东北风,小于3级,0
梧州,2015/8/8,36,26,多云,西北风,小于3级,3
梧州,2015/8/9,36,26,多云,西北风,小于3级,3
梧州,2015/8/10,35,26,阵雨~多云,东南风,小于3级,2
梧州,2015/8/11,34,26,阵雨~多云,东南风,小于3级,2
梧州,2015/8/12,34,25,阵雨~多云,东南风,小于3级,2
梧州,2015/8/13,33,25,阵雨~多云,东南风,小于3级,2
梧州,2015/8/14,34,25,阵雨~多云,东南风,小于3级,2
梧州,2015/8/15,32,25,阵雨,东北风,小于3级,5
梧州,2015/8/16,32,24,中雨~阵雨,东北风,小于3级,5
梧州,2015/8/17,35,25,阵雨~多云,东南风,小于3级,2
梧州,2015/8/18,35,26,多云,东南风,小于3级,0
梧州,2015/8/19,36,26,多云~阵雨,东北风,小于3级,2
梧州,2015/8/20,35,27,多云,东北风,小于3级,0
梧州,2015/8/21,35,26,多云~晴,东北风,小于3级,0
梧州,2015/8/22,35,25,晴,东北风,小于3级,3
梧州,2015/8/23,35,25,晴,西北风,小于3级,3
梧州,2015/8/24,34,24,多云~晴,东北风,小于3级,0
梧州,2015/8/25,34,24,晴,东南风,小于3级,0
梧州,2015/8/26,35,25,多云,东北风,小于3级,0
梧州,2015/8/27,35,26,多云,东南风,小于3级,0
梧州,2015/8/28,33,25,阵雨,西北风,小于3级,2
梧州,2015/8/29,30,24,中雨~暴雨,东北风,小于3级,5
梧州,2015/8/30,28,24,大到暴雨,东北风,小于3级,5
梧州,2015/8/31,28,23,中雨,东北风,小于3级,2
梧州,2015/9/1,28,23,中雨,东北风,小于3级,2
梧州,2015/9/2,29,24,阵雨,东北风,小于3级,2
梧州,2015/9/3,31,24,阵雨~多云,东南风,小于3级,-1
梧州,2015/9/4,33,24,多云,东北风,小于3级,-3
梧州,2015/9/5,34,25,多云,北风,小于3级,3
梧州,2015/9/6,33,24,阵雨,东北风,小于3级,5
梧州,2015/9/7,29,24,中雨,北风,小于3级,2
梧州,2015/9/8,30,22,阵雨~多云,东北风,小于3级,2
梧州,2015/9/9,33,24,多云,东北风,小于3级,0
梧州,2015/9/10,32,24,多云,东北风,小于3级,0
梧州,2015/9/11,32,25,阵雨~中雨,东北风,小于3级,2
梧州,2015/9/12,29,22,阵雨,东北风,小于3级,5
梧州,2015/9/13,30,21,多云,东北风,小于3级,3
梧州,2015/9/14,31,22,多云,东北风,小于3级,0
梧州,2015/9/15,31,23,多云,东北风,小于3级,0
梧州,2015/9/16,32,24,多云,东南风,小于3级,0
梧州,2015/9/17,32,24,阵雨~多云,东北风,小于3级,2
梧州,2015/9/18,33,24,多云,东南风,小于3级,0
梧州,2015/9/19,32,24,阵雨,东北风,小于3级,5
梧州,2015/9/20,30,23,大到暴雨~大雨,西北风,小于3级,5
梧州,2015/9/21,28,22,阵雨,东北风,小于3级,2
梧州,2015/9/22,30,22,阵雨~多云,东北风,小于3级,2
梧州,2015/9/23,32,24,多云,东南风,小于3级,0
梧州,2015/9/24,33,24,多云,东北风,小于3级,0
梧州,2015/9/25,33,25,阵雨,东北风,小于3级,2
梧州,2015/9/26,32,24,阵雨~多云,西北风,小于3级,5
梧州,2015/9/27,32,24,多云,东北风,小于3级,3
梧州,2015/9/28,33,24,多云,东北风,小于3级,0
梧州,2015/9/29,33,23,多云,东北风,小于3级,0
梧州,2015/9/30,31,23,多云,东北风,小于3级,0
梧州,2015/10/1,31,22,多云,东北风,小于3级,-3
梧州,2015/10/2,29,21,多云,东北风,小于3级,-3
梧州,2015/10/3,31,22,多云~阵雨,东北风,小于3级,5
梧州,2015/10/4,27,22,中到大雨~大到暴雨,东北风,小于3级,5
梧州,2015/10/5,26,22,大雨~中雨,东北风,小于3级,-1
梧州,2015/10/6,28,23,中雨~阵雨,东南风,小于3级,-1
梧州,2015/10/7,30,22,多云,西北风,小于3级,-3
梧州,2015/10/8,30,21,多云,东北风,小于3级,0
梧州,2015/10/9,29,20,多云~阵雨,东北风,小于3级,2
梧州,2015/10/10,23,18,阵雨,东北风,小于3级,5
梧州,2015/10/11,23,16,多云,东北风,小于3级,3
梧州,2015/10/12,25,17,多云,东北风,小于3级,0
梧州,2015/10/13,27,19,多云,东北风,小于3级,0
梧州,2015/10/14,28,20,多云,东北风,小于3级,0
梧州,2015/10/15,31,18,多云,东北风,小于3级,0
梧州,2015/10/16,31,19,晴,东北风,小于3级,0
梧州,2015/10/17,31,18,晴~多云,东北风,小于3级,3
梧州,2015/10/18,31,17,晴,东北风,小于3级,3
梧州,2015/10/19,31,18,晴,东北风,小于3级,0
梧州,2015/10/20,30,18,晴,东北风,小于3级,0
梧州,2015/10/21,29,17,晴,东北风,小于3级,0
梧州,2015/10/22,30,19,晴~多云,东北风,小于3级,0
梧州,2015/10/23,30,20,晴~多云,东北风,小于3级,0
梧州,2015/10/24,31,19,多云,东北风,小于3级,3
梧州,2015/10/25,31,20,多云,东北风,小于3级,3
梧州,2015/10/26,31,23,多云,西北风,小于3级,0
梧州,2015/10/27,28,22,多云,东北风,小于3级,0
梧州,2015/10/28,29,22,多云,东北风,小于3级,0
梧州,2015/10/29,29,22,多云,东南风,小于3级,0
梧州,2015/10/30,26,17,小雨,东北风,小于3级,1
梧州,2015/10/31,21,15,小雨,东北风,小于3级,4
梧州,2015/11/1,19,14,小雨~多云,东北风,小于3级,4
梧州,2015/11/2,23,14,多云,东北风,小于3级,0
梧州,2015/11/3,25,15,多云,东北风,小于3级,0
梧州,2015/11/4,26,18,多云,东北风,小于3级,0
梧州,2015/11/5,28,18,多云,东北风,小于3级,0
梧州,2015/11/6,28,21,阵雨,东南风,小于3级,2
梧州,2015/11/7,28,22,阵雨~多云,东北风,小于3级,5
梧州,2015/11/8,29,20,阵雨~中雨,东北风,小于3级,5
梧州,2015/11/9,23,18,小雨~多云,东北风,小于3级,1
梧州,2015/11/10,23,18,小雨,东北风,小于3级,1
梧州,2015/11/11,21,17,小雨,东北风,小于3级,1
梧州,2015/11/12,17,14,小雨~中雨,西北风,小于3级,1
梧州,2015/11/13,17,14,大到暴雨~小雨,东南风,小于3级,1
梧州,2015/11/14,20,14,阴,东北风,小于3级,3
梧州,2015/11/15,24,18,小雨,东北风,小于3级,4
梧州,2015/11/16,27,20,小雨,东北风,小于3级,1
梧州,2015/11/17,28,20,多云,东北风,小于3级,0
梧州,2015/11/18,29,20,多云,东北风,小于3级,0
梧州,2015/11/19,26,18,多云,东北风,小于3级,0
梧州,2015/11/20,27,19,阵雨~中雨,西北风,小于3级,2
梧州,2015/11/21,26,18,多云,东南风,小于3级,3
梧州,2015/11/22,26,20,多云,东北风,小于3级,3
梧州,2015/11/23,27,19,多云,东北风,小于3级,0
梧州,2015/11/24,27,14,多云~小雨,东北风,小于3级,1
梧州,2015/11/25,15,10,阴~多云,东南风,小于3级,0
梧州,2015/11/26,18,8,晴,东南风,小于3级,0
梧州,2015/11/27,18,11,多云,东北风,小于3级,0
梧州,2015/11/28,20,14,多云,东南风,小于3级,3
梧州,2015/11/29,19,14,阴~多云,东北风,小于3级,3
梧州,2015/11/30,20,14,多云,东北风,小于3级,0
梧州,2015/12/1,21,15,多云~小雨,东北风,小于3级,1
梧州,2015/12/2,23,13,小雨,东北风,小于3级,1
梧州,2015/12/3,15,12,小雨,东北风,小于3级,1
梧州,2015/12/4,15,11,小雨,东南风,小于3级,1
梧州,2015/12/5,13,9,大到暴雨~中雨,西北风,小于3级,5
梧州,2015/12/6,16,8,多云,东南风,小于3级,3
梧州,2015/12/7,15,8,多云,东南风,小于3级,0
梧州,2015/12/8,12,10,小雨~中雨,西北风,小于3级,1
梧州,2015/12/9,13,9,小雨,西北风,小于3级,1
梧州,2015/12/10,17,12,阴,东北风,小于3级,0
梧州,2015/12/11,17,13,多云,东南风,小于3级,0
梧州,2015/12/12,15,11,小雨,东南风,小于3级,4
梧州,2015/12/13,16,13,小雨,西北风,小于3级,4
梧州,2015/12/14,15,10,阴,东南风,小于3级,0
梧州,2015/12/15,15,9,阴~多云,东南风,小于3级,0
梧州,2015/12/16,14,6,晴,东南风,小于3级,0
梧州,2015/12/17,16,5,晴,东南风,小于3级,0
梧州,2015/12/18,15,7,多云,东南风,小于3级,0
梧州,2015/12/19,17,9,多云,东北风,小于3级,3
梧州,2015/12/20,18,7,多云,东北风,小于3级,3
梧州,2015/12/21,19,8,多云~小雨,东北风,小于3级,1
梧州,2015/12/22,17,14,小雨,东北风,小于3级,1
梧州,2015/12/23,21,15,多云,东北风,小于3级,0
梧州,2015/12/24,20,11,小雨,西北风,小于3级,1
梧州,2015/12/25,17,10,多云~小雨,东南风,小于3级,1
梧州,2015/12/26,12,9,小雨~中雨,西北风,小于3级,4
梧州,2015/12/27,13,10,阴~多云,东南风,小于3级,3
梧州,2015/12/28,17,12,多云~小雨,东北风,小于3级,1
梧州,2015/12/29,13,10,小雨,东南风,小于3级,1
梧州,2015/12/30,13,9,小雨~多云,东南风,小于3级,1
梧州,2015/12/31,15,10,多云,东北风,小于3级,0
梧州,2016/1/1,17,9,多云,东南风,小于3级,-3
梧州,2016/1/2,21,10,多云,东南风,小于3级,3
梧州,2016/1/3,23,15,多云,东北风,小于3级,3
梧州,2016/1/4,23,14,多云,东南风,小于3级,0
梧州,2016/1/5,22,14,小雨,东北风,小于3级,1
梧州,2016/1/6,20,12,多云,东北风,小于3级,0
梧州,2016/1/7,17,12,阴,东北风,小于3级,0
梧州,2016/1/8,17,13,多云,东北风,小于3级,0
梧州,2016/1/9,17,12,小雨,东北风,小于3级,4
梧州,2016/1/10,17,12,中雨~小雨,东北风,小于3级,4
梧州,2016/1/11,15,10,阴~多云,东北风,小于3级,0
梧州,2016/1/12,16,10,多云,东北风,小于3级,0
梧州,2016/1/13,15,11,多云~阴,东北风,小于3级,0
梧州,2016/1/14,14,10,小雨,东北风,小于3级,1
梧州,2016/1/15,12,8,小雨,东北风,小于3级,1
梧州,2016/1/16,14,10,小雨,东北风,小于3级,4
梧州,2016/1/17,15,8,多云,东北风,小于3级,3
梧州,2016/1/18,18,9,晴~多云,东北风,小于3级,0
梧州,2016/1/19,15,10,多云~小雨,东南风,小于3级,1
梧州,2016/1/20,14,11,小雨~中雨,东北风,小于3级,1
梧州,2016/1/21,12,8,小雨,东北风,小于3级,1
梧州,2016/1/22,7,4,小雨,东北风,小于3级,1
梧州,2016/1/23,5,1,小雨~阴,东北风,小于3级,4
梧州,2016/1/24,4,-1,雨夹雪~多云,东北风,小于3级,5
梧州,2016/1/25,9,1,晴~多云,东北风,小于3级,0
梧州,2016/1/26,10,4,小雨~中雨,无持续风向,小于3级,1
梧州,2016/1/27,9,5,中雨~大雨,东南风,小于3级,2
梧州,2016/1/28,13,8,中到大雨~小雨,东北风,小于3级,1
梧州,2016/1/29,14,9,阴~多云,西北风,小于3级,0
梧州,2016/1/30,15,10,多云,东南风,小于3级,3
梧州,2016/1/31,14,8,小雨~中雨,东北风,小于3级,4
梧州,2016/2/1,10,5,小雨,西北风,小于3级,1
梧州,2016/2/2,7,4,阴,东北风,小于3级,0
梧州,2016/2/3,11,5,阴~小雨,无持续风向,小于3级,1
梧州,2016/2/4,10,6,小雨~多云,东北风,小于3级,1
梧州,2016/2/5,14,5,多云~晴,东北风,小于3级,0
梧州,2016/2/6,16,5,晴,东北风,小于3级,3
梧州,2016/2/7,16,3,晴,东北风,小于3级,3
梧州,2016/2/8,19,4,晴,东北风,小于3级,-3
梧州,2016/2/9,21,6,晴~多云,东北风,小于3级,-3
梧州,2016/2/10,22,9,小雨,东南风,小于3级,-2
梧州,2016/2/11,24,16,小雨~多云,东北风,小于3级,-2
梧州,2016/2/12,27,16,多云~阴,东南风,小于3级,-3
梧州,2016/2/13,28,13,多云~小雨,东北风,小于3级,4
梧州,2016/2/14,15,8,阴~小雨,东北风,小于3级,4
梧州,2016/2/15,10,6,阴,东北风,小于3级,0
梧州,2016/2/16,12,7,阴,东北风,小于3级,0
梧州,2016/2/17,14,7,阴,东北风,小于3级,0
梧州,2016/2/18,16,9,多云~小雨,东北风,小于3级,1
梧州,2016/2/19,15,9,小雨~多云,东南风,小于3级,1
梧州,2016/2/20,18,10,多云,东北风,小于3级,3
梧州,2016/2/21,18,13,小雨,西北风,小于3级,4
梧州,2016/2/22,14,10,小雨,东北风,小于3级,1
梧州,2016/2/23,12,9,小雨,东北风,小于3级,1
梧州,2016/2/24,12,7,阴,东北风,小于3级,0
梧州,2016/2/25,12,8,小雨,东北风,小于3级,1
梧州,2016/2/26,12,9,小雨~多云,西北风,小于3级,1
梧州,2016/2/27,17,7,多云,东北风,小于3级,3
梧州,2016/2/28,21,8,晴,东北风,小于3级,3
梧州,2016/2/29,22,8,晴,东北风,小于3级,0
梧州,2016/3/1,25,10,晴~多云,东北风,小于3级,0
梧州,2016/3/2,26,11,晴,东南风,小于3级,0
梧州,2016/3/3,25,13,多云,东南风,小于3级,0
梧州,2016/3/4,22,16,多云~阴,东南风,小于3级,0
梧州,2016/3/5,24,17,小雨~多云,东南风,小于3级,4
梧州,2016/3/6,25,17,阴~多云,东北风,小于3级,3
梧州,2016/3/7,28,18,多云,东南风,小于3级,0
梧州,2016/3/8,26,15,多云~小雨,东北风,小于3级,1
梧州,2016/3/9,20,9,中雨,东北风,小于3级,2
梧州,2016/3/10,11,7,小雨~多云,东北风,小于3级,1
梧州,2016/3/11,11,7,阴,东北风,小于3级,0
梧州,2016/3/12,12,7,小雨,东北风,小于3级,4
梧州,2016/3/13,14,11,小雨~阴,东北风,小于3级,4
梧州,2016/3/14,18,10,多云~小雨,东北风,小于3级,1
梧州,2016/3/15,18,12,小雨,东北风,小于3级,1
梧州,2016/3/16,17,13,小雨,东北风,小于3级,1
梧州,2016/3/17,18,14,小雨,东北风,小于3级,1
梧州,2016/3/18,21,17,小雨,东北风,小于3级,1
梧州,2016/3/19,24,19,小雨,东北风,小于3级,4
梧州,2016/3/20,26,20,中雨~小雨,东南风,小于3级,4
梧州,2016/3/21,25,20,小雨~中雨,东北风,小于3级,1
梧州,2016/3/22,21,17,中雨,东北风,小于3级,2
