shopid,time,count
226,2016/7/3,26
226,2016/7/4,23
226,2016/7/5,10
226,2016/7/6,17
226,2016/7/7,16
226,2016/7/8,18
226,2016/7/9,13
226,2016/7/10,12
226,2016/7/11,5
226,2016/7/12,9
226,2016/7/13,11
226,2016/7/14,16
226,2016/7/15,12
226,2016/7/16,11
226,2016/7/17,7
226,2016/7/18,8
226,2016/7/19,11
226,2016/7/20,14
226,2016/7/21,11
226,2016/7/23,4
226,2016/7/24,10
226,2016/7/26,13
226,2016/7/27,11
226,2016/7/28,15
226,2016/7/29,11
226,2016/7/30,11
226,2016/7/31,3
226,2016/8/1,56
226,2016/8/2,41
226,2016/8/3,30
226,2016/8/4,46
226,2016/8/5,28
226,2016/8/6,24
226,2016/8/7,19
226,2016/8/8,29
226,2016/8/9,16
226,2016/8/10,17
226,2016/8/11,15
226,2016/8/12,24
226,2016/8/13,14
226,2016/8/14,16
226,2016/8/15,19
226,2016/8/16,15
226,2016/8/17,21
226,2016/8/18,15
226,2016/8/19,10
226,2016/8/20,15
226,2016/8/21,13
226,2016/8/22,17
226,2016/8/23,17
226,2016/8/24,17
226,2016/8/25,9
226,2016/8/26,6
226,2016/8/27,10
226,2016/8/28,10
226,2016/8/29,7
226,2016/8/30,8
226,2016/8/31,6
226,2016/9/1,9
226,2016/9/2,14
226,2016/9/3,2
226,2016/9/4,4
226,2016/9/5,6
226,2016/9/6,14
226,2016/9/7,14
226,2016/9/8,19
226,2016/9/9,7
226,2016/9/10,5
226,2016/9/11,10
226,2016/9/12,4
226,2016/9/13,5
226,2016/9/14,8
226,2016/9/15,9
226,2016/9/16,11
226,2016/9/17,8
226,2016/9/18,15
226,2016/9/19,12
226,2016/9/20,8
226,2016/9/21,7
226,2016/9/22,9
226,2016/9/23,9
226,2016/9/24,6
226,2016/9/25,2
226,2016/9/26,8
226,2016/9/27,4
226,2016/9/28,5
226,2016/9/29,6
226,2016/9/30,17
226,2016/10/1,15
226,2016/10/2,10
226,2016/10/3,13
226,2016/10/4,5
226,2016/10/5,14
226,2016/10/6,16
226,2016/10/7,19
226,2016/10/8,16
226,2016/10/9,14
226,2016/10/10,11
226,2016/10/11,13
226,2016/10/12,14
226,2016/10/13,10
226,2016/10/14,14
226,2016/10/15,8
226,2016/10/16,7
226,2016/10/17,7
226,2016/10/18,9
226,2016/10/19,7
226,2016/10/20,4
226,2016/10/21,6
226,2016/10/22,11
226,2016/10/23,13
226,2016/10/24,7
226,2016/10/25,4
226,2016/10/26,9
226,2016/10/27,4
226,2016/10/28,5
226,2016/10/29,4
226,2016/10/30,10
226,2016/10/31,17
227,2016/6/22,1
227,2016/6/23,4
227,2016/6/24,6
227,2016/6/25,9
227,2016/6/26,6
227,2016/6/27,2
227,2016/6/28,1
227,2016/6/29,6
227,2016/6/30,6
227,2016/7/1,3
227,2016/7/2,3
227,2016/7/3,3
227,2016/7/4,4
227,2016/7/5,5
227,2016/7/6,9
227,2016/7/7,6
227,2016/7/8,10
227,2016/7/9,6
227,2016/7/10,8
227,2016/7/11,8
227,2016/7/12,6
227,2016/7/13,8
227,2016/7/14,4
227,2016/7/15,8
227,2016/7/16,3
227,2016/7/17,9
227,2016/7/18,2
227,2016/7/19,4
227,2016/7/20,3
227,2016/7/21,5
227,2016/7/23,3
227,2016/7/24,7
227,2016/7/26,7
227,2016/7/27,4
227,2016/7/28,7
227,2016/7/29,10
227,2016/7/30,5
227,2016/7/31,5
227,2016/8/1,5
227,2016/8/2,7
227,2016/8/3,8
227,2016/8/4,3
227,2016/8/5,8
227,2016/8/6,8
227,2016/8/7,1
227,2016/8/8,7
227,2016/8/9,10
227,2016/8/10,1
227,2016/8/11,2
227,2016/8/12,3
227,2016/8/13,3
227,2016/8/14,3
227,2016/8/15,8
227,2016/8/16,8
227,2016/8/17,11
227,2016/8/18,13
227,2016/8/19,5
227,2016/8/20,2
227,2016/8/21,8
227,2016/8/22,4
227,2016/8/23,13
227,2016/8/24,9
227,2016/8/25,9
227,2016/8/26,4
227,2016/8/27,5
227,2016/8/28,5
227,2016/8/29,13
227,2016/8/30,4
227,2016/8/31,7
227,2016/9/1,10
227,2016/9/2,8
227,2016/9/3,6
227,2016/9/4,5
227,2016/9/5,12
227,2016/9/6,7
227,2016/9/7,4
227,2016/9/8,6
227,2016/9/9,6
227,2016/9/10,7
227,2016/9/11,7
227,2016/9/12,8
227,2016/9/13,4
227,2016/9/14,4
227,2016/9/15,3
227,2016/9/16,11
227,2016/9/17,4
227,2016/9/18,3
227,2016/9/19,4
227,2016/9/20,6
227,2016/9/21,5
227,2016/9/22,2
227,2016/9/23,6
227,2016/9/25,9
227,2016/9/26,2
227,2016/9/27,2
227,2016/9/28,1
227,2016/9/29,3
227,2016/9/30,8
227,2016/10/1,9
227,2016/10/2,14
227,2016/10/3,12
227,2016/10/4,12
227,2016/10/5,23
227,2016/10/6,18
227,2016/10/7,20
227,2016/10/8,21
227,2016/10/9,18
227,2016/10/10,17
227,2016/10/11,20
227,2016/10/12,7
227,2016/10/13,8
227,2016/10/14,5
227,2016/10/15,8
227,2016/10/16,8
227,2016/10/17,10
227,2016/10/18,15
227,2016/10/19,8
227,2016/10/20,6
227,2016/10/21,7
227,2016/10/22,8
227,2016/10/23,10
227,2016/10/24,4
227,2016/10/25,7
227,2016/10/26,5
227,2016/10/27,4
227,2016/10/28,1
227,2016/10/29,8
227,2016/10/30,16
227,2016/10/31,18
228,2016/6/22,4
228,2016/6/23,3
228,2016/6/24,3
228,2016/6/25,3
228,2016/6/26,1
228,2016/6/27,2
228,2016/6/28,1
228,2016/6/29,1
228,2016/6/30,2
228,2016/7/2,1
228,2016/7/3,4
228,2016/7/4,2
228,2016/7/5,4
228,2016/7/6,3
228,2016/7/7,5
228,2016/7/8,2
228,2016/7/9,5
228,2016/7/10,4
228,2016/7/11,1
228,2016/7/12,2
228,2016/7/13,5
228,2016/7/14,4
228,2016/7/15,2
228,2016/7/16,5
228,2016/7/17,7
228,2016/7/18,3
228,2016/7/19,3
228,2016/7/20,6
228,2016/7/21,6
228,2016/7/23,5
228,2016/7/24,1
228,2016/7/26,4
228,2016/7/27,1
228,2016/7/28,3
228,2016/7/29,2
228,2016/7/30,2
228,2016/7/31,3
228,2016/8/1,2
228,2016/8/2,2
228,2016/8/3,1
228,2016/8/4,6
228,2016/8/6,2
228,2016/8/7,2
228,2016/8/8,24
228,2016/8/9,3
228,2016/8/10,2
228,2016/8/11,1
228,2016/8/12,3
228,2016/8/13,7
228,2016/8/14,2
228,2016/8/15,1
228,2016/8/16,2
228,2016/8/17,4
228,2016/8/18,5
228,2016/8/19,1
228,2016/8/20,3
228,2016/8/21,4
228,2016/8/22,4
228,2016/8/23,4
228,2016/8/24,6
228,2016/8/25,6
228,2016/8/26,3
228,2016/8/27,5
228,2016/8/28,6
228,2016/8/29,4
228,2016/8/30,1
228,2016/8/31,3
228,2016/9/1,1
228,2016/9/2,2
228,2016/9/3,5
228,2016/9/4,2
228,2016/9/5,5
228,2016/9/6,1
228,2016/9/7,2
228,2016/9/8,2
228,2016/9/10,2
228,2016/9/11,6
228,2016/9/12,1
228,2016/9/13,1
228,2016/9/14,1
228,2016/9/15,2
228,2016/9/16,1
228,2016/9/17,3
228,2016/9/19,2
228,2016/9/20,2
228,2016/9/22,1
228,2016/9/23,5
228,2016/9/24,2
228,2016/9/25,2
228,2016/9/27,2
228,2016/9/28,2
228,2016/9/29,2
228,2016/9/30,2
228,2016/10/1,5
228,2016/10/2,2
228,2016/10/3,4
228,2016/10/4,3
228,2016/10/5,1
228,2016/10/6,1
228,2016/10/7,2
228,2016/10/9,1
228,2016/10/10,2
228,2016/10/11,4
228,2016/10/12,2
228,2016/10/13,2
228,2016/10/14,1
228,2016/10/15,4
228,2016/10/16,3
228,2016/10/17,2
228,2016/10/18,1
228,2016/10/19,1
228,2016/10/20,2
228,2016/10/21,1
228,2016/10/22,3
228,2016/10/24,1
228,2016/10/26,1
228,2016/10/27,5
228,2016/10/30,2
228,2016/10/31,2
229,2016/6/22,35
229,2016/6/23,37
229,2016/6/24,38
229,2016/6/25,41
229,2016/6/26,52
229,2016/6/27,43
229,2016/6/28,38
229,2016/6/29,34
229,2016/6/30,35
229,2016/7/1,31
229,2016/7/2,57
229,2016/7/3,41
229,2016/7/4,31
229,2016/7/5,34
229,2016/7/6,50
229,2016/7/7,40
229,2016/7/8,25
229,2016/7/9,24
229,2016/7/10,32
229,2016/7/11,21
229,2016/7/12,33
229,2016/7/13,32
229,2016/7/14,19
229,2016/7/15,36
229,2016/7/16,54
229,2016/7/17,46
229,2016/7/18,51
229,2016/7/19,47
229,2016/7/20,37
229,2016/7/21,36
229,2016/7/23,48
229,2016/7/24,45
229,2016/7/26,56
229,2016/7/27,44
229,2016/7/28,22
229,2016/7/29,18
229,2016/7/30,17
229,2016/7/31,14
229,2016/8/1,31
229,2016/8/2,57
229,2016/8/3,50
229,2016/8/4,55
229,2016/8/5,48
229,2016/8/6,25
229,2016/8/7,28
229,2016/8/8,35
229,2016/8/9,63
229,2016/8/10,43
229,2016/8/11,44
229,2016/8/12,28
229,2016/8/13,88
229,2016/8/14,83
229,2016/8/15,194
229,2016/8/16,344
229,2016/8/17,655
229,2016/8/18,608
229,2016/8/19,482
229,2016/8/20,224
229,2016/8/21,163
229,2016/8/22,469
229,2016/8/23,484
229,2016/8/24,490
229,2016/8/25,354
229,2016/8/26,255
229,2016/8/27,187
229,2016/8/28,131
229,2016/8/29,184
229,2016/8/30,121
229,2016/8/31,142
229,2016/9/1,94
229,2016/9/2,119
229,2016/9/3,84
229,2016/9/4,60
229,2016/9/5,82
229,2016/9/6,128
229,2016/9/7,78
229,2016/9/8,51
229,2016/9/9,61
229,2016/9/10,55
229,2016/9/11,40
229,2016/9/12,44
229,2016/9/13,47
229,2016/9/14,27
229,2016/9/15,47
229,2016/9/16,38
229,2016/9/17,39
229,2016/9/18,27
229,2016/9/19,40
229,2016/9/20,35
229,2016/9/21,40
229,2016/9/22,29
229,2016/9/23,32
229,2016/9/24,35
229,2016/9/25,30
229,2016/9/26,24
229,2016/9/27,44
229,2016/9/28,37
229,2016/9/29,25
229,2016/9/30,31
229,2016/10/1,25
229,2016/10/2,39
229,2016/10/3,31
229,2016/10/4,32
229,2016/10/5,36
229,2016/10/6,43
229,2016/10/7,37
229,2016/10/8,45
229,2016/10/9,39
229,2016/10/10,40
229,2016/10/11,25
229,2016/10/12,25
229,2016/10/13,34
229,2016/10/14,20
229,2016/10/15,29
229,2016/10/16,44
229,2016/10/17,23
229,2016/10/18,41
229,2016/10/19,31
229,2016/10/20,30
229,2016/10/21,30
229,2016/10/22,26
229,2016/10/23,19
229,2016/10/24,21
229,2016/10/25,57
229,2016/10/26,50
229,2016/10/27,26
229,2016/10/28,19
229,2016/10/29,21
229,2016/10/30,23
229,2016/10/31,21
230,2016/6/29,1
230,2016/6/30,4
230,2016/7/8,4
230,2016/7/9,1
230,2016/7/10,2
230,2016/7/11,2
230,2016/7/13,1
230,2016/7/14,2
230,2016/7/17,2
230,2016/7/18,3
230,2016/7/19,2
230,2016/7/20,3
230,2016/7/21,3
230,2016/7/23,3
230,2016/7/24,1
230,2016/7/26,5
230,2016/7/27,1
230,2016/7/28,4
230,2016/7/29,2
230,2016/7/30,1
230,2016/7/31,1
230,2016/8/1,2
230,2016/8/2,3
230,2016/8/3,1
230,2016/8/4,3
230,2016/8/5,3
230,2016/8/6,3
230,2016/8/7,1
230,2016/8/8,2
230,2016/8/9,3
230,2016/8/10,1
230,2016/8/11,3
230,2016/8/12,4
230,2016/8/14,1
230,2016/8/15,3
230,2016/8/17,2
230,2016/8/18,4
230,2016/8/19,2
230,2016/8/20,3
230,2016/8/21,1
230,2016/8/22,4
230,2016/8/23,3
230,2016/8/24,1
230,2016/8/25,5
230,2016/8/26,3
230,2016/8/27,5
230,2016/8/28,3
230,2016/8/29,7
230,2016/8/30,2
230,2016/8/31,6
230,2016/9/1,3
230,2016/9/3,3
230,2016/9/4,2
230,2016/9/5,1
230,2016/9/7,2
230,2016/9/8,1
230,2016/9/9,1
230,2016/9/11,1
230,2016/9/12,1
230,2016/9/13,1
230,2016/9/14,1
230,2016/9/15,2
230,2016/9/16,1
230,2016/9/17,2
230,2016/9/18,1
230,2016/9/21,3
230,2016/9/22,2
230,2016/9/24,3
230,2016/9/26,1
230,2016/9/28,2
230,2016/9/29,1
230,2016/9/30,1
230,2016/10/7,2
230,2016/10/8,2
230,2016/10/9,1
230,2016/10/10,1
230,2016/10/12,1
230,2016/10/13,4
230,2016/10/14,1
230,2016/10/15,1
230,2016/10/17,3
230,2016/10/18,3
230,2016/10/19,1
230,2016/10/21,1
230,2016/10/22,1
230,2016/10/25,3
230,2016/10/26,2
230,2016/10/27,1
230,2016/10/30,1
230,2016/10/31,7
231,2016/6/22,21
231,2016/6/23,30
231,2016/6/24,41
231,2016/6/25,59
231,2016/6/26,21
231,2016/6/27,18
231,2016/6/28,26
231,2016/6/29,17
231,2016/6/30,23
231,2016/7/1,19
231,2016/7/2,28
231,2016/7/3,20
231,2016/7/4,16
231,2016/7/5,14
231,2016/7/6,11
231,2016/7/7,16
231,2016/7/8,14
231,2016/7/9,13
231,2016/7/10,18
231,2016/7/11,13
231,2016/7/12,9
231,2016/7/13,11
231,2016/7/14,21
231,2016/7/15,16
231,2016/7/16,28
231,2016/7/17,17
231,2016/7/18,23
231,2016/7/19,10
231,2016/7/20,12
231,2016/7/21,21
231,2016/7/23,9
231,2016/7/24,18
231,2016/7/26,14
231,2016/7/27,6
231,2016/7/28,13
231,2016/7/29,6
231,2016/7/30,7
231,2016/7/31,4
231,2016/8/1,6
231,2016/8/2,13
231,2016/8/3,14
231,2016/8/4,16
231,2016/8/5,23
231,2016/8/6,17
231,2016/8/7,18
231,2016/8/8,474
231,2016/8/9,21
231,2016/8/10,9
231,2016/8/11,8
231,2016/8/12,7
231,2016/8/13,13
231,2016/8/14,15
231,2016/8/15,15
231,2016/8/16,6
231,2016/8/17,22
231,2016/8/18,11
231,2016/8/19,5
231,2016/8/20,16
231,2016/8/21,8
231,2016/8/22,9
231,2016/8/23,4
231,2016/8/24,15
231,2016/8/25,19
231,2016/8/26,11
231,2016/8/27,13
231,2016/8/28,12
231,2016/8/29,12
231,2016/8/30,10
231,2016/8/31,4
231,2016/9/1,11
231,2016/9/2,9
231,2016/9/3,8
231,2016/9/4,12
231,2016/9/5,11
231,2016/9/6,5
231,2016/9/7,10
231,2016/9/8,8
231,2016/9/9,6
231,2016/9/10,13
231,2016/9/11,7
231,2016/9/12,8
231,2016/9/13,7
231,2016/9/14,5
231,2016/9/15,7
231,2016/9/16,7
231,2016/9/17,3
231,2016/9/18,7
231,2016/9/19,4
231,2016/9/20,12
231,2016/9/21,5
231,2016/9/22,1
231,2016/9/23,5
231,2016/9/24,7
231,2016/9/25,4
231,2016/9/26,8
231,2016/9/27,6
231,2016/9/28,3
231,2016/9/29,5
231,2016/9/30,6
231,2016/10/1,6
231,2016/10/2,8
231,2016/10/3,4
231,2016/10/4,8
231,2016/10/5,9
231,2016/10/6,4
231,2016/10/7,6
231,2016/10/8,9
231,2016/10/9,6
231,2016/10/10,5
231,2016/10/11,3
231,2016/10/12,7
231,2016/10/13,6
231,2016/10/14,7
231,2016/10/15,6
231,2016/10/16,6
231,2016/10/17,4
231,2016/10/18,4
231,2016/10/19,5
231,2016/10/20,7
231,2016/10/21,3
231,2016/10/22,7
231,2016/10/23,8
231,2016/10/24,5
231,2016/10/25,7
231,2016/10/26,12
231,2016/10/27,3
231,2016/10/28,2
231,2016/10/30,2
231,2016/10/31,6
232,2016/6/22,6
232,2016/6/23,7
232,2016/6/24,2
232,2016/6/25,17
232,2016/6/26,2
232,2016/6/27,5
232,2016/6/28,2
232,2016/6/29,2
232,2016/6/30,2
232,2016/7/1,1
232,2016/7/2,3
232,2016/7/3,2
232,2016/7/5,2
232,2016/7/6,3
232,2016/7/7,4
232,2016/7/8,1
232,2016/7/9,4
232,2016/7/10,4
232,2016/7/11,3
232,2016/7/12,2
232,2016/7/13,4
232,2016/7/14,1
232,2016/7/15,1
232,2016/7/16,1
232,2016/7/18,1
232,2016/7/19,1
232,2016/7/20,2
232,2016/7/21,5
232,2016/7/23,1
232,2016/7/24,3
232,2016/7/26,1
232,2016/7/27,5
232,2016/7/28,3
232,2016/7/29,4
232,2016/7/30,1
232,2016/7/31,1
232,2016/8/1,1
232,2016/8/3,1
232,2016/8/4,1
232,2016/8/5,2
232,2016/8/7,2
232,2016/8/8,175
232,2016/8/9,6
232,2016/8/10,10
232,2016/8/11,1
232,2016/8/12,5
232,2016/8/13,2
232,2016/8/14,3
232,2016/8/15,4
232,2016/8/16,2
232,2016/8/17,3
232,2016/8/18,3
232,2016/8/19,2
232,2016/8/20,1
232,2016/8/21,2
232,2016/8/22,3
232,2016/8/23,5
232,2016/8/25,4
232,2016/8/27,5
232,2016/8/28,3
232,2016/8/29,1
232,2016/8/30,3
232,2016/8/31,7
232,2016/9/1,6
232,2016/9/2,1
232,2016/9/5,2
232,2016/9/6,1
232,2016/9/7,1
232,2016/9/8,2
232,2016/9/9,3
232,2016/9/10,3
232,2016/9/11,1
232,2016/9/14,6
232,2016/9/15,1
232,2016/9/16,1
232,2016/9/17,5
232,2016/9/18,4
232,2016/9/20,1
232,2016/9/21,1
232,2016/9/22,2
232,2016/9/23,2
232,2016/9/26,1
232,2016/9/28,1
232,2016/9/30,4
232,2016/10/1,2
232,2016/10/2,3
232,2016/10/3,1
232,2016/10/4,1
232,2016/10/5,2
232,2016/10/6,3
232,2016/10/7,2
232,2016/10/8,2
232,2016/10/9,3
232,2016/10/10,3
232,2016/10/11,3
232,2016/10/12,1
232,2016/10/13,2
232,2016/10/14,1
232,2016/10/15,2
232,2016/10/16,3
232,2016/10/17,2
232,2016/10/18,2
232,2016/10/19,1
232,2016/10/20,2
232,2016/10/21,1
232,2016/10/23,2
232,2016/10/24,3
232,2016/10/25,1
232,2016/10/27,3
232,2016/10/28,1
232,2016/10/29,5
232,2016/10/30,10
232,2016/10/31,2
233,2016/6/22,10
233,2016/6/23,49
233,2016/6/24,60
233,2016/6/25,368
233,2016/6/26,444
233,2016/6/27,578
233,2016/6/28,555
233,2016/6/29,467
233,2016/6/30,249
233,2016/7/1,17
233,2016/7/2,18
233,2016/7/3,20
233,2016/7/4,26
233,2016/7/5,10
233,2016/7/6,15
233,2016/7/7,25
233,2016/7/8,13
233,2016/7/9,13
233,2016/7/10,10
233,2016/7/11,7
233,2016/7/12,10
233,2016/7/13,10
233,2016/7/14,7
233,2016/7/15,20
233,2016/7/16,32
233,2016/7/17,24
233,2016/7/18,14
233,2016/7/19,16
233,2016/7/20,19
233,2016/7/21,12
233,2016/7/23,19
233,2016/7/24,23
233,2016/7/26,17
233,2016/7/27,14
233,2016/7/28,7
233,2016/7/29,8
233,2016/7/30,15
233,2016/7/31,15
233,2016/8/1,6
233,2016/8/2,4
233,2016/8/3,13
233,2016/8/4,8
233,2016/8/5,61
233,2016/8/6,22
233,2016/8/7,7
233,2016/8/8,19
233,2016/8/9,13
233,2016/8/10,11
233,2016/8/11,9
233,2016/8/12,6
233,2016/8/13,7
233,2016/8/14,8
233,2016/8/15,8
233,2016/8/16,10
233,2016/8/17,17
233,2016/8/18,11
233,2016/8/19,20
233,2016/8/20,11
233,2016/8/21,18
233,2016/8/22,19
233,2016/8/23,12
233,2016/8/24,19
233,2016/8/25,20
233,2016/8/26,15
233,2016/8/27,53
233,2016/8/28,67
233,2016/8/29,13
233,2016/8/30,12
233,2016/8/31,14
233,2016/9/1,13
233,2016/9/2,8
233,2016/9/3,7
233,2016/9/4,7
233,2016/9/5,9
233,2016/9/6,9
233,2016/9/7,6
233,2016/9/8,11
233,2016/9/9,6
233,2016/9/10,7
233,2016/9/11,3
233,2016/9/12,5
233,2016/9/13,4
233,2016/9/14,9
233,2016/9/15,7
233,2016/9/16,8
233,2016/9/17,8
233,2016/9/18,7
233,2016/9/19,10
233,2016/9/20,10
233,2016/9/21,2
233,2016/9/22,1
233,2016/9/23,3
233,2016/9/24,14
233,2016/9/25,8
233,2016/9/26,10
233,2016/9/27,3
233,2016/9/28,10
233,2016/9/29,19
233,2016/9/30,29
233,2016/10/1,19
233,2016/10/2,13
233,2016/10/3,12
233,2016/10/4,36
233,2016/10/5,27
233,2016/10/6,21
233,2016/10/7,21
233,2016/10/8,13
233,2016/10/9,15
233,2016/10/10,18
233,2016/10/11,24
233,2016/10/12,15
233,2016/10/13,11
233,2016/10/14,18
233,2016/10/15,25
233,2016/10/16,15
233,2016/10/17,10
233,2016/10/18,7
233,2016/10/19,7
233,2016/10/20,14
233,2016/10/21,20
233,2016/10/22,12
233,2016/10/23,10
233,2016/10/24,8
233,2016/10/25,6
233,2016/10/26,11
233,2016/10/27,6
233,2016/10/28,7
233,2016/10/29,16
233,2016/10/30,14
233,2016/10/31,4
234,2016/6/22,3
234,2016/6/23,5
234,2016/6/24,6
234,2016/6/25,9
234,2016/6/26,3
234,2016/6/27,10
234,2016/6/28,9
234,2016/6/29,11
234,2016/6/30,9
234,2016/7/1,5
234,2016/7/2,10
234,2016/7/3,3
234,2016/7/4,6
234,2016/7/5,5
234,2016/7/6,5
234,2016/7/7,8
234,2016/7/8,2
234,2016/7/9,3
234,2016/7/10,11
234,2016/7/11,6
234,2016/7/12,9
234,2016/7/13,12
234,2016/7/14,8
234,2016/7/15,15
234,2016/7/16,12
234,2016/7/17,8
234,2016/7/18,6
234,2016/7/19,11
234,2016/7/20,17
234,2016/7/21,7
234,2016/7/23,9
234,2016/7/24,8
234,2016/7/26,8
234,2016/7/27,8
234,2016/7/28,15
234,2016/7/29,6
234,2016/7/30,4
234,2016/7/31,5
234,2016/8/1,10
234,2016/8/2,10
234,2016/8/3,6
234,2016/8/4,10
234,2016/8/5,12
234,2016/8/6,12
234,2016/8/7,10
234,2016/8/8,12
234,2016/8/9,20
234,2016/8/10,12
234,2016/8/11,13
234,2016/8/12,9
234,2016/8/13,13
234,2016/8/14,15
234,2016/8/15,15
234,2016/8/16,14
234,2016/8/17,13
234,2016/8/18,9
234,2016/8/19,20
234,2016/8/20,12
234,2016/8/21,16
234,2016/8/22,12
234,2016/8/23,13
234,2016/8/24,10
234,2016/8/25,8
234,2016/8/26,8
234,2016/8/27,11
234,2016/8/28,11
234,2016/8/29,10
234,2016/8/30,2
234,2016/8/31,7
234,2016/9/1,13
234,2016/9/2,12
234,2016/9/3,9
234,2016/9/4,8
234,2016/9/5,11
234,2016/9/6,6
234,2016/9/7,7
234,2016/9/8,18
234,2016/9/9,16
234,2016/9/10,8
234,2016/9/11,8
234,2016/9/12,12
234,2016/9/13,17
234,2016/9/14,8
234,2016/9/15,19
234,2016/9/16,15
234,2016/9/17,24
234,2016/9/18,10
234,2016/9/19,14
234,2016/9/20,10
234,2016/9/21,18
234,2016/9/22,8
234,2016/9/23,9
234,2016/9/24,11
234,2016/9/25,5
234,2016/9/26,8
234,2016/9/27,6
234,2016/9/28,9
234,2016/9/29,7
234,2016/9/30,15
234,2016/10/1,10
234,2016/10/2,9
234,2016/10/3,5
234,2016/10/4,15
234,2016/10/5,20
234,2016/10/6,20
234,2016/10/7,18
234,2016/10/8,28
234,2016/10/9,28
234,2016/10/10,23
234,2016/10/11,25
234,2016/10/12,26
234,2016/10/13,22
234,2016/10/14,15
234,2016/10/15,20
234,2016/10/16,12
234,2016/10/17,20
234,2016/10/18,16
234,2016/10/19,13
234,2016/10/20,17
234,2016/10/21,15
234,2016/10/22,14
234,2016/10/23,15
234,2016/10/24,12
234,2016/10/25,6
234,2016/10/26,14
234,2016/10/27,5
234,2016/10/28,4
234,2016/10/29,12
234,2016/10/30,14
234,2016/10/31,8
235,2016/6/23,12
235,2016/6/24,8
235,2016/6/25,11
235,2016/6/26,7
235,2016/6/27,4
235,2016/6/28,7
235,2016/6/29,10
235,2016/6/30,6
235,2016/7/1,2
235,2016/7/2,7
235,2016/7/3,6
235,2016/7/4,13
235,2016/7/5,4
235,2016/7/6,9
235,2016/7/7,10
235,2016/7/8,10
235,2016/7/9,13
235,2016/7/10,11
235,2016/7/11,8
235,2016/7/12,6
235,2016/7/13,10
235,2016/7/14,15
235,2016/7/15,12
235,2016/7/16,10
235,2016/7/17,12
235,2016/7/18,8
235,2016/7/19,8
235,2016/7/20,14
235,2016/7/21,7
235,2016/7/23,16
235,2016/7/24,12
235,2016/7/26,13
235,2016/7/27,9
235,2016/7/28,10
235,2016/7/29,18
235,2016/7/30,7
235,2016/7/31,27
235,2016/8/1,12
235,2016/8/2,6
235,2016/8/3,15
235,2016/8/4,10
235,2016/8/5,12
235,2016/8/6,9
235,2016/8/7,9
235,2016/8/8,22
235,2016/8/9,36
235,2016/8/10,8
235,2016/8/11,13
235,2016/8/12,20
235,2016/8/13,15
235,2016/8/14,11
235,2016/8/15,17
235,2016/8/16,11
235,2016/8/17,19
235,2016/8/18,14
235,2016/8/19,17
235,2016/8/20,9
235,2016/8/21,13
235,2016/8/22,12
235,2016/8/23,20
235,2016/8/24,15
235,2016/8/25,9
235,2016/8/26,11
235,2016/8/27,6
235,2016/8/28,10
235,2016/8/29,10
235,2016/8/30,13
235,2016/8/31,15
235,2016/9/1,13
235,2016/9/2,13
235,2016/9/3,16
235,2016/9/4,17
235,2016/9/5,16
235,2016/9/6,11
235,2016/9/7,10
235,2016/9/8,8
235,2016/9/9,16
235,2016/9/10,7
235,2016/9/11,9
235,2016/9/12,18
235,2016/9/13,15
235,2016/9/14,6
235,2016/9/15,6
235,2016/9/16,8
235,2016/9/17,15
235,2016/9/18,15
235,2016/9/19,5
235,2016/9/20,8
235,2016/9/21,8
235,2016/9/22,10
235,2016/9/23,9
235,2016/9/24,13
235,2016/9/25,11
235,2016/9/26,7
235,2016/9/27,9
235,2016/9/28,6
235,2016/9/29,13
235,2016/9/30,35
235,2016/10/1,18
235,2016/10/2,20
235,2016/10/3,14
235,2016/10/4,25
235,2016/10/5,33
235,2016/10/6,21
235,2016/10/7,37
235,2016/10/8,30
235,2016/10/9,29
235,2016/10/10,27
235,2016/10/11,32
235,2016/10/12,31
235,2016/10/13,22
235,2016/10/14,23
235,2016/10/15,21
235,2016/10/16,23
235,2016/10/17,23
235,2016/10/18,11
235,2016/10/19,18
235,2016/10/20,20
235,2016/10/21,15
235,2016/10/22,12
235,2016/10/23,11
235,2016/10/24,14
235,2016/10/25,14
235,2016/10/26,18
235,2016/10/27,6
235,2016/10/28,22
235,2016/10/29,37
235,2016/10/30,22
235,2016/10/31,17
236,2016/6/22,16
236,2016/6/23,59
236,2016/6/24,34
236,2016/6/25,122
236,2016/6/26,80
236,2016/6/27,28
236,2016/6/28,45
236,2016/6/29,20
236,2016/6/30,42
236,2016/7/1,82
236,2016/7/2,75
236,2016/7/3,92
236,2016/7/4,57
236,2016/7/5,44
236,2016/7/6,41
236,2016/7/7,46
236,2016/7/8,38
236,2016/7/9,40
236,2016/7/10,53
236,2016/7/11,44
236,2016/7/12,40
236,2016/7/13,51
236,2016/7/14,50
236,2016/7/15,41
236,2016/7/16,86
236,2016/7/17,43
236,2016/7/18,47
236,2016/7/19,51
236,2016/7/20,42
236,2016/7/21,33
236,2016/7/23,49
236,2016/7/24,56
236,2016/7/26,50
236,2016/7/27,58
236,2016/7/28,54
236,2016/7/29,52
236,2016/7/30,57
236,2016/7/31,61
236,2016/8/1,36
236,2016/8/2,36
236,2016/8/3,41
236,2016/8/4,38
236,2016/8/5,18
236,2016/8/6,53
236,2016/8/7,45
236,2016/8/8,65
236,2016/8/9,74
236,2016/8/10,36
236,2016/8/11,96
236,2016/8/12,93
236,2016/8/13,101
236,2016/8/14,65
236,2016/8/15,41
236,2016/8/16,48
